Sale_Price,Longitude,Latitude,Lot_Area,Bldg_Type,Overall_Cond,TotRms_AbvGrd,Gr_Liv_Area,Second_Flr_SF,Garage_Type,Sale_Condition,Year_Built,Year_Remod_Add
320000,-93.636052,42.062828,19378,OneFam,Average,9,2462,True,True,Partial,2005,2006
240000,-93.635967,42.06281,14859,OneFam,Average,7,1670,False,True,Partial,2006,2006
250000,-93.635935,42.062802,13128,OneFam,Average,7,2064,True,True,Normal,2005,2005
239900,-93.635837,42.062798,10463,OneFam,Average,8,1801,True,True,Normal,2005,2005
309000,-93.635798,42.062891,13751,OneFam,Average,9,2212,True,True,Partial,2005,2006
274725,-93.635932,42.062956,23257,OneFam,Average,9,2021,True,True,Partial,2006,2006
270000,-93.631604,42.060625,13108,OneFam,Average,9,2687,True,True,Normal,1994,1994
183500,-93.635716,42.0591,8076,OneFam,Above_Average,6,1169,False,True,Normal,1993,1994
165600,-93.636949,42.058421,7685,OneFam,Average,6,1501,True,True,Normal,1993,1994
176500,-93.639293,42.058201,9084,OneFam,Average,8,1632,True,True,Normal,1998,1998
130000,-93.634231,42.059599,3701,TwnhsE,Average,5,1204,False,True,Normal,1987,1987
239000,-93.631572,42.059332,5306,TwnhsE,Good,5,1767,True,True,Normal,1987,1987
275000,-93.632571,42.058136,6563,OneFam,Average,5,1742,False,True,Normal,1985,1985
457347,-93.629601,42.060459,16023,OneFam,Average,11,2798,True,True,Partial,2005,2006
545224,-93.629337,42.060527,18062,OneFam,Average,10,3390,True,True,Partial,2006,2006
356383,-93.629174,42.060516,12292,OneFam,Average,11,2473,True,True,Partial,2006,2006
556581,-93.628607,42.061478,16056,OneFam,Average,11,2868,True,True,Partial,2005,2006
361919,-93.62877,42.061008,12438,OneFam,Average,10,2576,True,True,Partial,2006,2006
535000,-93.627767,42.060111,16052,OneFam,Average,11,2698,True,True,Partial,2006,2006
401179,-93.626337,42.059957,15922,OneFam,Average,10,2795,True,True,Partial,2005,2006
438780,-93.626477,42.061096,13682,OneFam,Average,10,2945,True,True,Partial,2006,2006
169000,-93.6220148,42.0593867,14762,OneFam,Above_Average,7,2320,True,True,Normal,1948,1950
145000,-93.625169,42.056702,34650,TwoFmCon,Average,5,1056,False,True,Normal,1955,1955
318000,-93.63007,42.058563,8147,TwnhsE,Average,7,1714,False,True,Normal,2005,2005
319000,-93.624062,42.059947,11302,OneFam,Average,7,1826,False,True,Partial,2005,2006
470000,-93.628269,42.058816,18261,OneFam,Average,8,2000,False,True,Normal,2005,2005
202500,-93.638026,42.055607,14145,OneFam,Good,8,1621,False,True,Normal,1984,1998
229000,-93.637874,42.054367,13837,OneFam,Average,9,2183,True,True,Normal,1988,1988
235000,-93.6326645,42.0543376,16659,OneFam,Good,9,2263,True,True,Normal,1977,1994
190000,-93.631515,42.054956,18800,OneFam,Average,6,1574,True,True,Normal,1976,1976
169000,-93.633002,42.0562619,10464,OneFam,Above_Average,5,1102,False,True,Normal,1980,1980
241500,-93.635486,42.05327,10400,OneFam,Average,6,1872,False,True,Normal,1988,1988
188900,-93.6353259,42.0524029,10530,OneFam,Average,8,1857,True,True,Normal,1978,1978
207500,-93.636044,42.053418,10240,OneFam,Above_Average,7,1686,False,True,Normal,1980,1980
250000,-93.637387,42.050514,16692,OneFam,Average,12,2784,True,True,Normal,1978,1978
179900,-93.637191,42.050176,11475,OneFam,Above_Average,6,1552,True,True,Normal,1975,1975
172000,-93.635367,42.049771,9927,OneFam,Average,5,1083,False,True,Normal,1976,1976
294323,-93.639516,42.051077,9512,OneFam,Average,8,2318,True,True,Partial,2005,2006
184500,-93.632369,42.052362,10530,OneFam,Above_Average,8,1875,True,True,Normal,1975,2000
153500,-93.630348,42.052522,10140,OneFam,Above_Average,6,1074,False,True,Normal,1975,1975
162900,-93.632355,42.052359,10140,OneFam,Average,8,1664,True,True,Normal,1976,1976
181000,-93.630289,42.04977,10140,OneFam,Above_Average,5,1309,False,True,Normal,1974,1999
155000,-93.631162,42.049608,10000,OneFam,Above_Average,6,1103,False,True,Normal,1974,1974
88000,-93.627981,42.05446,8125,OneFam,Below_Average,5,858,False,False,Normal,1971,1971
97500,-93.627849,42.054385,7200,OneFam,Below_Average,5,874,False,True,Normal,1971,1971
190000,-93.624411,42.055319,8773,TwnhsE,Average,4,1419,False,True,Normal,2002,2002
105500,-93.629906,42.052655,2760,TwnhsE,Average,6,1092,True,True,Normal,1973,1973
125500,-93.6292319,42.0524739,2160,TwnhsE,Above_Average,7,1365,True,True,Normal,1973,1973
83000,-93.627932,42.0527019,1953,Twnhs,Average,5,987,True,True,Normal,1973,1973
116000,-93.627103,42.051798,1890,Twnhs,Good,6,1030,True,True,Normal,1972,1972
118000,-93.627366,42.051691,1680,Twnhs,Good,7,1218,True,True,Normal,1972,1972
89000,-93.629877,42.051672,1680,Twnhs,Average,5,948,True,True,Normal,1972,1972
108000,-93.629846,42.051673,1680,Twnhs,Average,6,1092,True,True,Normal,1972,1972
94500,-93.629516,42.051664,1680,Twnhs,Average,5,987,True,True,Normal,1972,1972
146300,-93.627169,42.050595,4043,TwnhsE,Average,4,1069,False,True,Normal,1975,1975
145000,-93.628857,42.048947,7514,OneFam,Good,6,1387,False,True,Normal,1967,1975
123000,-93.62895,42.048946,7838,OneFam,Average,6,900,False,True,Normal,1967,1967
137500,-93.624767,42.050705,2280,Twnhs,Good,4,1055,False,True,Normal,1976,1976
144000,-93.625709,42.050441,2179,Twnhs,Average,6,1456,True,True,Normal,1976,1976
315000,-93.658864,42.061472,16737,OneFam,Average,8,1980,False,True,Normal,2004,2005
412083,-93.658413,42.063307,16387,OneFam,Average,11,2589,True,True,Partial,2006,2006
342643,-93.658226,42.061901,16259,OneFam,Average,9,2596,True,True,Partial,2006,2006
252000,-93.657991,42.061284,16163,OneFam,Average,6,1618,False,True,Normal,2004,2004
465000,-93.6566537,42.0628074,13891,OneFam,Average,7,2076,False,True,Partial,2006,2006
293000,-93.654774,42.062109,12228,OneFam,Average,8,1740,False,True,Partial,2006,2006
415000,-93.657984,42.061134,14780,OneFam,Average,7,1868,False,True,Normal,2005,2005
326000,-93.658788,42.060342,16033,OneFam,Average,8,1850,False,True,Normal,2004,2005
325300,-93.657118,42.060272,14215,OneFam,Average,9,2376,True,True,Partial,2005,2006
309000,-93.657149,42.060271,13418,OneFam,Average,9,2452,True,True,Normal,2004,2005
300000,-93.656864,42.060425,13975,OneFam,Average,10,2206,True,True,Partial,2005,2006
275500,-93.653016,42.060835,10240,OneFam,Average,8,2098,True,True,Normal,2005,2005
338500,-93.654642,42.060577,9942,OneFam,Average,8,2091,True,True,Partial,2005,2006
345000,-93.652334,42.060866,11924,OneFam,Average,11,2324,True,True,Partial,2005,2006
344133,-93.654831,42.060424,12867,OneFam,Average,8,2253,True,True,Partial,2005,2006
298236,-93.653452,42.060357,10672,OneFam,Average,10,2389,True,True,Partial,2006,2006
329900,-93.6531488,42.060377,11643,OneFam,Average,10,2358,True,True,Partial,2005,2006
360000,-93.643412,42.061544,12378,OneFam,Average,8,1944,False,True,Normal,2003,2004
281000,-93.643862,42.061377,11065,OneFam,Average,8,1970,True,True,Partial,2006,2006
372397,-93.654997,42.059636,13758,OneFam,Average,6,1792,False,True,Partial,2005,2006
378000,-93.655461,42.059825,14828,OneFam,Average,7,1780,False,True,Normal,2004,2005
374000,-93.657883,42.058544,11846,OneFam,Average,6,1792,False,True,Normal,2003,2004
437154,-93.653084,42.05869,20431,OneFam,Average,10,2728,True,True,Partial,2005,2006
275000,-93.650626,42.059216,10927,OneFam,Average,8,1904,True,True,Normal,2005,2005
279000,-93.6534099,42.059017,13215,OneFam,Average,9,1914,True,True,Normal,2004,2004
185850,-93.649714,42.059184,7052,TwnhsE,Average,6,1364,False,True,Normal,2005,2005
282500,-93.654138,42.057164,5911,TwnhsE,Average,6,1565,False,True,Normal,2005,2005
202500,-93.649553,42.058231,6955,TwnhsE,Average,6,1368,False,True,Partial,2005,2006
202665,-93.649525,42.058238,6792,TwnhsE,Average,6,1368,False,True,Partial,2005,2006
332200,-93.654124,42.057164,7740,TwnhsE,Average,6,1686,False,True,Partial,2006,2006
310090,-93.65414,42.057164,6373,TwnhsE,Average,6,1666,False,True,Partial,2006,2006
171750,-93.650617,42.05758,3136,TwnhsE,Average,6,1405,False,True,Normal,2003,2003
169990,-93.646459,42.063304,10237,OneFam,Average,6,1316,False,True,Partial,2005,2006
170440,-93.645841,42.062442,10237,OneFam,Average,8,1456,True,True,Partial,2005,2006
169985,-93.645774,42.062361,10237,OneFam,Average,8,1492,True,True,Partial,2006,2006
179665,-93.644411,42.061915,17104,OneFam,Average,7,1496,True,True,Partial,2006,2006
219210,-93.644366,42.061928,14054,OneFam,Average,9,1863,True,True,Partial,2006,2006
174190,-93.644627,42.063031,11660,OneFam,Average,6,1326,False,True,Partial,2006,2006
172785,-93.645755,42.062576,15578,OneFam,Average,8,1456,True,True,Partial,2006,2006
258000,-93.644213,42.061984,11631,OneFam,Average,9,2373,True,True,Partial,2004,2005
185101,-93.644306,42.061987,9073,OneFam,Average,8,1492,True,True,Partial,2006,2006
210250,-93.641662,42.062574,3087,TwnhsE,Average,6,1364,False,True,Partial,2006,2006
234000,-93.641946,42.063298,3196,TwnhsE,Average,7,1557,False,True,Normal,2003,2004
215000,-93.640287,42.063329,3196,TwnhsE,Average,7,1456,False,True,Normal,2003,2003
246990,-93.640227,42.063185,2938,TwnhsE,Average,5,1511,False,True,Normal,2002,2002
178740,-93.641321,42.062374,3072,TwnhsE,Average,6,1414,False,True,Normal,2004,2004
225000,-93.6419,42.0623,3072,TwnhsE,Average,7,1548,False,True,Normal,2004,2004
167240,-93.642261,42.063301,3010,TwnhsE,Average,5,1248,False,True,Partial,2005,2006
156820,-93.642241,42.063301,3010,TwnhsE,Average,6,1142,False,True,Partial,2005,2006
213490,-93.642116,42.063301,3013,TwnhsE,Average,6,1506,False,True,Normal,2005,2005
264561,-93.641518,42.062831,3982,TwnhsE,Average,7,1567,False,True,Partial,2006,2006
246578,-93.641522,42.062873,4045,TwnhsE,Average,6,1500,False,True,Partial,2006,2006
192140,-93.64458,42.060239,21930,OneFam,Average,7,1838,True,True,Normal,2005,2005
183200,-93.642588,42.060293,7861,OneFam,Average,7,1509,True,True,Normal,2002,2003
178000,-93.6436049,42.059803,9056,OneFam,Average,6,1414,True,True,Normal,2004,2004
201490,-93.644094,42.061727,9171,OneFam,Average,7,1598,True,True,Normal,2004,2005
230500,-93.641467,42.060836,11194,OneFam,Average,7,1936,True,True,Normal,2000,2000
180000,-93.640211,42.060074,7875,OneFam,Average,8,1509,True,True,Normal,2003,2003
172400,-93.642713,42.05865,8121,OneFam,Average,7,1664,True,True,Normal,2000,2000
215000,-93.642913,42.05853,8658,OneFam,Average,9,1889,True,True,Normal,2000,2000
199900,-93.641281,42.057905,11214,OneFam,Average,10,1886,True,True,Normal,1998,1999
173000,-93.64136,42.057838,10852,OneFam,Average,7,1671,True,True,Normal,2000,2000
287602,-93.641283,42.05696,12104,OneFam,Average,8,2322,True,True,Partial,2006,2006
230000,-93.641053,42.058461,8738,OneFam,Average,8,2291,True,True,Normal,1999,1999
348000,-93.655739,42.05443,9452,OneFam,Average,7,2392,True,True,Normal,1997,1998
286000,-93.654519,42.05384,9660,OneFam,Average,7,1976,True,True,Normal,1998,1998
300000,-93.654444,42.053801,9545,OneFam,Average,7,2234,True,True,Normal,2000,2000
625000,-93.657851,42.053314,35760,OneFam,Average,10,3627,True,True,Normal,1995,1996
405000,-93.6532,42.055601,9233,OneFam,Average,9,2855,True,True,Normal,2000,2000
280000,-93.65227,42.053154,12011,OneFam,Average,7,1924,True,True,Normal,1998,1998
350000,-93.653915,42.05178,10019,OneFam,Average,9,2726,True,True,Normal,1995,1995
584500,-93.655997,42.049423,17242,OneFam,Average,11,3500,True,True,Normal,1993,1994
321000,-93.655704,42.051073,10236,OneFam,Average,9,2494,True,True,Normal,1994,1995
290000,-93.653608,42.049687,10120,OneFam,Average,8,2526,True,True,Normal,1994,1994
315000,-93.653479,42.049528,12585,OneFam,Average,8,2799,True,True,Normal,1993,1993
252000,-93.642317,42.055056,12447,OneFam,Average,8,1964,True,True,Partial,2005,2006
336820,-93.642082,42.054318,15218,OneFam,Average,6,1670,False,True,Partial,2006,2006
423000,-93.64178,42.054176,20896,OneFam,Average,8,2097,False,True,Partial,2005,2006
290000,-93.641793,42.054175,10182,OneFam,Average,8,1660,False,True,Partial,2006,2006
232000,-93.643635,42.053183,8688,OneFam,Average,7,1616,False,True,Normal,2005,2005
199000,-93.643811,42.053033,10936,OneFam,Average,7,1504,False,True,Partial,2006,2006
198600,-93.650361,42.0518,8640,OneFam,Average,5,1278,False,True,Partial,2006,2006
405749,-93.64407,42.052265,13162,OneFam,Average,11,2640,True,True,Partial,2006,2006
232600,-93.643898,42.052272,11216,OneFam,Average,7,1489,False,True,Partial,2006,2006
266000,-93.642862,42.052346,10728,OneFam,Average,8,1939,True,True,Partial,2006,2006
186500,-93.642309,42.051355,8125,OneFam,Average,6,1553,True,True,Partial,2005,2006
200825,-93.642374,42.051426,8125,OneFam,Average,7,1716,True,True,Normal,2005,2005
197000,-93.64357,42.051382,8125,OneFam,Average,6,1576,True,True,Partial,2006,2006
185000,-93.643173,42.051245,7200,OneFam,Average,5,1262,False,True,Partial,2006,2006
176000,-93.643859,42.051225,7500,OneFam,Average,6,1266,False,True,Normal,2005,2005
187750,-93.643977,42.051224,7200,OneFam,Average,5,1301,False,True,Partial,2006,2006
139500,-93.692575,42.037843,7733,OneFam,Average,5,1142,False,False,Normal,2005,2005
186800,-93.691403,42.036149,11024,OneFam,Average,6,1400,False,True,Partial,2005,2006
132000,-93.691787,42.037915,13072,OneFam,Average,6,1131,False,False,Partial,2005,2006
158000,-93.690959,42.037827,13072,OneFam,Average,5,1158,False,True,Partial,2004,2004
184000,-93.691246,42.036605,7800,OneFam,Average,8,1686,True,True,Normal,2005,2005
184900,-93.691247,42.03718,7632,OneFam,Average,7,1585,True,True,Normal,2005,2005
187000,-93.689021,42.036849,8304,OneFam,Average,7,1837,True,True,Normal,1997,1998
175900,-93.68782,42.034595,7153,OneFam,Average,7,1603,True,True,Normal,1992,1992
172000,-93.686267,42.035555,7175,TwnhsE,Average,5,1398,False,True,Normal,1990,1991
151000,-93.686267,42.035629,7175,TwnhsE,Average,5,1217,False,True,Normal,1991,1991
150000,-93.68665,42.03748,9019,OneFam,Average,6,1320,True,True,Normal,1994,1994
107000,-93.681595,42.035795,8900,OneFam,Below_Average,5,1056,False,True,Normal,1966,1966
129500,-93.674167,42.036051,9100,OneFam,Below_Average,6,988,False,True,Normal,1962,1962
119500,-93.677123,42.036206,8927,Duplex,Above_Average,10,1654,True,True,Normal,1977,1977
144000,-93.675723,42.035302,9240,OneFam,Above_Average,6,1211,False,True,Normal,1962,2002
151000,-93.677012,42.035094,8471,OneFam,Good,6,1212,False,True,Normal,1977,1995
126000,-93.669553,42.034692,9308,OneFam,Average,5,984,False,True,Normal,1965,1965
116000,-93.671037,42.035696,8450,OneFam,Above_Average,5,909,False,True,Normal,1968,1968
133500,-93.672411,42.035841,8638,OneFam,Above_Average,5,925,False,True,Normal,1963,1963
120875,-93.670919,42.035325,13052,OneFam,Above_Average,5,1024,False,True,Normal,1965,1965
137000,-93.670998,42.035536,13526,OneFam,Above_Average,5,935,False,True,Normal,1965,1965
124000,-93.669708,42.03457,8020,OneFam,Above_Average,6,912,False,False,Normal,1964,1964
135000,-93.669757,42.03458,6993,OneFam,Good,6,1236,False,True,Normal,1961,1994
129200,-93.671926,42.034663,8789,OneFam,Above_Average,6,941,False,True,Normal,1967,1967
260000,-93.660643,42.037065,14330,OneFam,Below_Average,9,2646,True,True,Normal,1974,1974
260000,-93.653876,42.045763,16059,OneFam,Average,9,2417,True,True,Normal,1991,1992
334000,-93.653512,42.048608,11025,OneFam,Average,9,2826,True,True,Normal,1992,1993
268000,-93.650474,42.047997,13346,OneFam,Average,9,2295,True,True,Normal,1992,2000
262000,-93.650057,42.048058,12461,OneFam,Average,5,1624,False,True,Normal,1994,1995
176400,-93.647832,42.047592,3628,TwnhsE,Average,5,1143,False,True,Normal,2004,2004
197000,-93.646526,42.04768,3316,TwnhsE,Average,4,1247,False,True,Normal,2005,2005
151000,-93.644891,42.047665,3180,TwnhsE,Average,4,1200,True,True,Normal,2005,2005
147400,-93.644891,42.047642,2544,Twnhs,Average,4,1223,True,True,Normal,2005,2005
149900,-93.644891,42.047618,2544,Twnhs,Average,4,1223,True,True,Normal,2005,2005
166000,-93.645617,42.046145,2998,TwnhsE,Average,4,1524,True,True,Normal,2000,2000
183900,-93.645482,42.046431,3735,TwnhsE,Average,6,1452,True,True,Normal,1999,1999
165000,-93.645479,42.046127,2651,Twnhs,Average,6,1382,True,True,Normal,2000,2000
139000,-93.645478,42.046107,4447,TwnhsE,Average,4,1080,True,True,Normal,2003,2003
200000,-93.643373,42.046429,8314,OneFam,Average,6,1694,True,True,Normal,1997,1998
221000,-93.64114,42.046416,7180,OneFam,Average,6,1568,False,True,Normal,2001,2002
270000,-93.648931,42.044609,9549,TwnhsE,Average,6,1494,False,True,Normal,1995,1996
165000,-93.646065,42.043779,11250,OneFam,Above_Average,6,1208,False,True,Normal,1977,1977
214000,-93.649329,42.042369,3760,Twnhs,Average,4,1235,False,True,Normal,1980,1980
188000,-93.649439,42.042481,3640,Twnhs,Average,4,1036,False,True,Normal,1980,1980
190000,-93.649352,42.042826,3874,TwnhsE,Average,4,1226,False,True,Normal,1980,1980
170000,-93.649329,42.043351,3876,Twnhs,Average,4,1226,False,True,Normal,1978,1978
385000,-93.658237,42.037409,50271,OneFam,Average,5,1842,False,True,Normal,1981,1987
146500,-93.633752,42.045632,13110,TwoFmCon,Above_Average,6,1193,False,True,Normal,1972,1972
170000,-93.6346,42.048199,10192,OneFam,Above_Average,8,1920,True,True,Normal,1968,1992
262500,-93.634738,42.048997,20781,OneFam,Good,9,2156,False,True,Normal,1968,2003
179900,-93.635873,42.048602,11700,OneFam,Above_Average,7,1416,True,True,Normal,1968,1968
250000,-93.633466,42.046472,11029,OneFam,Good,9,2654,True,True,Normal,1968,1984
165150,-93.630258,42.04806,10400,OneFam,Average,8,1790,True,True,Normal,1972,1972
164500,-93.632472,42.043548,10140,OneFam,Above_Average,7,1334,False,True,Normal,1967,1967
140000,-93.633098,42.044669,9600,OneFam,Average,6,1164,False,True,Normal,1969,1969
135500,-93.627935,42.046496,9750,OneFam,Average,6,980,False,True,Normal,1967,1967
142000,-93.625976,42.045706,9600,OneFam,Average,6,1051,False,True,Normal,1968,1968
155000,-93.626097,42.045728,8640,OneFam,Average,7,1770,True,True,Normal,1968,1968
138500,-93.627517,42.045885,8400,OneFam,Average,5,1052,False,True,Normal,1968,1968
140000,-93.628069,42.045878,8400,OneFam,Above_Average,6,898,False,True,Normal,1968,1968
124400,-93.6269,42.04795,9759,OneFam,Average,6,1051,False,True,Normal,1966,1966
158000,-93.626345,42.04657,9600,OneFam,Good,6,1141,False,True,Normal,1967,1967
146000,-93.624612,42.045685,9230,OneFam,Very_Good,6,1200,False,True,Normal,1965,1998
190000,-93.629155,42.044308,14803,OneFam,Average,8,1993,True,True,Normal,1971,1971
136500,-93.623414,42.043214,10659,OneFam,Above_Average,6,1050,False,True,Normal,1961,1961
129900,-93.623564,42.044978,9100,OneFam,Average,5,864,False,True,Normal,1958,1958
160000,-93.626765,42.038434,8800,OneFam,Above_Average,6,1251,False,True,Normal,1964,1964
167000,-93.627065,42.04102,10368,OneFam,Above_Average,7,1488,False,True,Normal,1964,1964
157500,-93.6282949,42.0414084,9350,OneFam,Above_Average,7,1440,True,True,Normal,1964,1964
140000,-93.621621,42.041314,10382,TwoFmCon,Average,6,1095,False,True,Normal,1958,1958
151500,-93.622017,42.040143,10800,OneFam,Good,6,1248,False,True,Normal,1960,1960
129800,-93.62357,42.039195,8550,OneFam,Very_Good,4,816,False,True,Normal,1934,1950
137000,-93.622649,42.038351,11425,OneFam,Above_Average,4,1008,False,True,Normal,1954,1954
137000,-93.621399,42.039202,9724,OneFam,Good,5,1043,False,True,Normal,1947,1950
85500,-93.629185,42.03537,5900,OneFam,Good,4,869,False,False,Normal,1923,1958
79900,-93.629256,42.035379,5825,OneFam,Average,5,747,False,True,Normal,1926,1953
127000,-93.628176,42.035666,7438,OneFam,Very_Good,5,1252,True,True,Normal,1908,1991
161000,-93.6270261,42.0380632,9600,OneFam,Above_Average,7,1433,False,True,Normal,1961,1990
146500,-93.624738,42.034612,10858,OneFam,Above_Average,6,1624,False,True,Partial,1952,1952
135000,-93.623704,42.036024,9600,OneFam,Average,7,1216,False,True,Normal,1951,1951
137900,-93.622645,42.037463,10680,OneFam,Fair,7,2136,False,True,Normal,1951,1951
133000,-93.620494,42.034831,9490,OneFam,Good,5,1578,True,True,Normal,1941,1950
137000,-93.621426,42.035987,9462,OneFam,Above_Average,7,1728,True,True,Normal,1949,1973
121000,-93.62143,42.037247,9888,OneFam,Above_Average,5,936,False,True,Normal,1954,1975
119000,-93.619673,42.0493,8917,Duplex,Average,8,1584,False,True,Normal,1967,1967
172000,-93.616852,42.049031,12700,OneFam,Average,6,1246,False,True,Normal,1964,1964
226000,-93.615629,42.048528,14200,OneFam,Above_Average,8,2157,True,True,Normal,1966,1966
135000,-93.618389,42.043129,9723,OneFam,Good,5,1008,False,True,Normal,1963,1963
132500,-93.619334,42.044735,7728,Duplex,Above_Average,6,1190,False,True,Normal,1962,1962
143000,-93.617499,42.043897,8163,OneFam,Above_Average,6,1144,False,True,Normal,1959,1959
132000,-93.618625,42.04498,8400,OneFam,Average,6,1364,False,True,Normal,1957,1957
145250,-93.612886,42.044975,11600,OneFam,Average,7,1383,False,True,Normal,1960,1960
162000,-93.612566,42.044254,9610,OneFam,Above_Average,7,1336,False,True,Normal,1958,1958
148000,-93.615882,42.042105,10000,OneFam,Above_Average,6,1370,False,True,Normal,1956,1956
141000,-93.613296,42.043626,14850,OneFam,Average,6,1092,False,True,Normal,1957,1957
153000,-93.614251,42.0427,10152,OneFam,Above_Average,6,1124,False,True,Normal,1956,1994
134450,-93.612462,42.042905,10011,OneFam,Above_Average,6,1236,False,True,Normal,1957,1996
135960,-93.618319,42.041821,7032,Duplex,Average,4,943,False,True,Normal,1979,1979
140000,-93.618593,42.040252,11310,OneFam,Average,5,1375,False,True,Normal,1954,1954
139500,-93.617225,42.039447,12778,OneFam,Above_Average,4,1008,False,True,Normal,1952,2003
155000,-93.617069,42.038357,10170,OneFam,Above_Average,5,1575,False,True,Normal,1951,1951
127000,-93.612464,42.039387,7700,OneFam,Good,6,1145,False,True,Normal,1956,1956
133500,-93.613491,42.038602,11050,OneFam,Average,6,1005,False,True,Normal,1956,1956
125000,-93.6136767,42.0383475,13600,OneFam,Above_Average,6,1056,False,True,Normal,1955,1955
142000,-93.615474,42.038836,15428,OneFam,Above_Average,4,884,False,True,Normal,1951,1991
159000,-93.612263,42.039351,13300,OneFam,Average,6,1384,False,True,Normal,1956,2001
180000,-93.620354,42.034934,22136,TwoFmCon,Average,10,2640,True,True,Normal,1925,1975
127000,-93.617182,42.034617,7500,OneFam,Above_Average,6,1312,True,True,Normal,1947,1950
112000,-93.6168701,42.0347269,7000,OneFam,Above_Average,6,1310,True,True,Normal,1924,1950
99800,-93.6143498,42.0378602,10410,OneFam,Very_Good,5,713,False,True,Normal,1930,2001
117000,-93.6133726,42.0371796,5400,OneFam,Good,4,833,False,True,Normal,1954,2000
68000,-93.610772,42.037097,10914,OneFam,Fair,4,715,False,True,Normal,1929,1950
86900,-93.612239,42.037041,7008,OneFam,Very_Good,5,720,True,True,Normal,1900,1998
120000,-93.6139,42.0358,10800,OneFam,Above_Average,5,1130,False,True,Normal,1920,1950
155500,-93.6116427,42.0367836,7200,OneFam,Very_Good,7,1595,True,True,Normal,1915,1950
160000,-93.612404,42.035277,10800,TwoFmCon,Below_Average,10,2414,True,True,Normal,1900,1970
170000,-93.613899,42.034761,10800,OneFam,Very_Good,7,1466,True,True,Normal,1936,1989
159950,-93.608984,42.040811,13400,OneFam,Average,6,1086,False,True,Normal,1966,1966
165000,-93.607582,42.040105,10184,OneFam,Average,6,1146,False,True,Normal,1963,1963
159000,-93.60942,42.040081,9786,OneFam,Good,7,1734,True,True,Normal,1962,1981
147000,-93.610278,42.040297,9510,OneFam,Average,6,1207,False,True,Normal,1962,1985
159500,-93.607257,42.0385,8910,OneFam,Above_Average,6,1194,False,True,Normal,1959,1959
129900,-93.609073,42.038297,7100,OneFam,Good,5,816,False,True,Normal,1957,1957
183000,-93.606508,42.041874,10800,OneFam,Above_Average,6,1773,False,True,Normal,1961,1992
157500,-93.605384,42.0416529,11650,OneFam,Average,5,1472,False,True,Normal,1959,1959
277500,-93.60674,42.040768,18275,OneFam,Very_Good,9,2448,True,True,Normal,1962,1998
207500,-93.605727,42.03902,16321,OneFam,Above_Average,6,1600,False,True,Normal,1957,1997
147500,-93.609054,42.036098,12144,OneFam,Above_Average,6,1521,True,True,Normal,1950,1950
109500,-93.608903,42.035996,7200,OneFam,Good,5,1040,False,True,Normal,1950,1950
109900,-93.608904,42.036099,7200,OneFam,Average,4,1040,False,True,Normal,1950,1950
133700,-93.606743,42.036053,7560,OneFam,Average,6,1040,False,True,Normal,1959,1959
81400,-93.609053,42.034805,8544,Duplex,Below_Average,6,1040,False,True,Normal,1950,1950
87500,-93.609053,42.03471,8544,Duplex,Below_Average,6,1040,False,True,Normal,1949,1950
93500,-93.609053,42.034662,8544,Duplex,Below_Average,6,1040,False,True,Normal,1950,1950
119000,-93.606892,42.034829,8512,Duplex,Average,8,1556,False,False,Normal,1960,1960
141000,-93.606893,42.034757,7945,OneFam,Above_Average,6,1150,False,True,Normal,1959,1959
146000,-93.606744,42.034708,7000,OneFam,Below_Average,6,1150,False,True,Normal,1961,1961
155000,-93.603704,42.036792,7590,OneFam,Average,6,1348,True,True,Normal,1966,1966
134500,-93.605839,42.03548,10205,OneFam,Average,6,999,False,True,Normal,1962,1962
120000,-93.604687,42.034618,7400,OneFam,Above_Average,6,1045,False,True,Normal,1962,1962
105000,-93.604568,42.034753,7000,OneFam,Above_Average,5,864,False,True,Normal,1962,1962
124000,-93.6050674,42.0345614,7000,TwoFmCon,Average,6,1025,False,False,Normal,1962,1962
169000,-93.618539,42.033267,9856,OneFam,Very_Good,8,2014,True,True,Normal,1900,2005
135000,-93.617164,42.033385,9600,OneFam,Above_Average,6,1668,True,True,Normal,1948,1950
111500,-93.61852,42.032144,5520,OneFam,Above_Average,9,1657,True,True,Normal,1920,1980
156500,-93.617139,42.032346,9600,OneFam,Very_Good,7,1416,True,True,Normal,1900,2004
178000,-93.618489,42.03139,9600,OneFam,Good,6,1641,True,True,Normal,1925,1990
139900,-93.619513,42.031506,6451,OneFam,Good,7,1428,True,True,Normal,1900,1970
105000,-93.615681,42.031347,3960,OneFam,Very_Good,5,1004,True,True,Normal,1930,1950
110000,-93.618799,42.03121,5684,OneFam,Very_Good,5,813,False,True,Normal,1930,2005
111500,-93.618335,42.030396,7745,TwoFmCon,Above_Average,9,1951,True,True,Normal,1900,1950
111500,-93.615638,42.031196,5633,OneFam,Good,5,844,False,True,Normal,1925,1950
105000,-93.6145858,42.0330459,7200,OneFam,Average,5,864,False,True,Normal,1950,1950
116000,-93.614615,42.032305,4400,OneFam,Very_Good,6,1118,True,True,Normal,1920,1950
96900,-93.613905,42.030267,7614,OneFam,Average,7,1376,True,True,Normal,1905,1950
135500,-93.607862,42.032064,6000,TwoFmCon,Good,5,960,False,True,Normal,1955,1955
139000,-93.608833,42.032267,6000,OneFam,Good,7,1566,True,True,Normal,1924,1950
